Date,History Adj Close,Daily New Cases,Volume,Adj Close
2013-04-04 00:00:00,266.48999,0,2413800,259.079987
2013-04-05 00:00:00,261.609985,0,1964400,255.479996
2013-04-08 00:00:00,263.320007,0,2557400,258.950012
2013-04-09 00:00:00,259.029999,0,2295600,261.140015
2013-04-10 00:00:00,259.079987,0,2156600,264.769989
2013-04-11 00:00:00,255.479996,0,2322500,269.850006
2013-04-12 00:00:00,258.950012,0,3090500,272.869995
2013-04-15 00:00:00,261.140015,0,2866300,267.720001
2013-04-16 00:00:00,264.769989,0,3326000,272.339996
2013-04-17 00:00:00,269.850006,0,2137200,267.399994
2013-04-18 00:00:00,272.869995,0,3135100,259.420013
2013-04-19 00:00:00,267.720001,0,3137600,260.320007
2013-04-22 00:00:00,272.339996,0,2602500,263.549988
2013-04-23 00:00:00,267.399994,0,2119100,268.899994
2013-04-24 00:00:00,259.420013,0,2270600,268.779999
2013-04-25 00:00:00,260.320007,0,1852800,274.700012
2013-04-26 00:00:00,263.549988,0,6116500,254.809998
2013-04-29 00:00:00,268.899994,0,14030000,249.740005
2013-04-30 00:00:00,268.779999,0,7117000,253.809998
2013-05-01 00:00:00,274.700012,0,4248800,248.229996
2013-05-02 00:00:00,254.809998,0,4391400,252.550003
2013-05-03 00:00:00,249.740005,0,3936200,258.049988
2013-05-06 00:00:00,253.809998,0,3514000,255.720001
2013-05-07 00:00:00,248.229996,0,2347800,257.730011
2013-05-08 00:00:00,252.550003,0,3133700,258.679993
2013-05-09 00:00:00,258.049988,0,2677000,260.160004
2013-05-10 00:00:00,255.720001,0,2769300,263.630005
2013-05-13 00:00:00,257.730011,0,3145300,264.51001
2013-05-14 00:00:00,258.679993,0,2149500,268.329987
2013-05-15 00:00:00,260.160004,0,2700000,266.559998
2013-05-16 00:00:00,263.630005,0,2720500,264.119995
2013-05-17 00:00:00,264.51001,0,1643500,269.899994
2013-05-20 00:00:00,268.329987,0,2527300,267.630005
2013-05-21 00:00:00,266.559998,0,2209000,268.859985
2013-05-22 00:00:00,264.119995,0,1741200,262.959991
2013-05-23 00:00:00,269.899994,0,3332000,261.799988
2013-05-24 00:00:00,267.630005,0,2000300,261.73999
2013-05-28 00:00:00,268.859985,0,1696300,267.290009
2013-05-29 00:00:00,262.959991,0,3471000,265.529999
2013-05-30 00:00:00,261.799988,0,1903400,266.829987
2013-05-31 00:00:00,261.73999,0,1667500,269.200012
2013-06-03 00:00:00,267.290009,0,3374300,266.880005
2013-06-04 00:00:00,265.529999,0,2543900,265.700012
2013-06-05 00:00:00,266.829987,0,2088600,267.170013
2013-06-06 00:00:00,269.200012,0,3512300,267.829987
2013-06-07 00:00:00,266.880005,0,2476300,276.869995
2013-06-10 00:00:00,265.700012,0,4632600,281.070007
2013-06-11 00:00:00,267.170013,0,3086500,274.779999
2013-06-12 00:00:00,267.829987,0,3097800,271.670013
2013-06-13 00:00:00,276.869995,0,2238900,275.790009
2013-06-14 00:00:00,281.070007,0,2649800,273.98999
2013-06-17 00:00:00,274.779999,0,2150800,278.059998
2013-06-18 00:00:00,271.670013,0,2884000,281.76001
2013-06-19 00:00:00,275.790009,0,2146100,278.160004
2013-06-20 00:00:00,273.98999,0,2827500,273.440002
2013-06-21 00:00:00,278.059998,0,2984000,273.359985
2013-06-24 00:00:00,281.76001,0,4201000,270.609985
2013-06-25 00:00:00,278.160004,0,3863800,272.089996
2013-06-26 00:00:00,273.440002,0,2449600,277.570007
2013-06-27 00:00:00,273.359985,0,3029500,277.549988
2013-06-28 00:00:00,270.609985,0,2519500,277.690002
2013-07-01 00:00:00,272.089996,0,3193300,282.100006
2013-07-02 00:00:00,277.570007,0,2888200,283.730011
2013-07-03 00:00:00,277.549988,0,3238200,284.029999
2013-07-05 00:00:00,277.690002,0,1373000,285.880005
2013-07-08 00:00:00,282.100006,0,1985400,290.589996
2013-07-09 00:00:00,283.730011,0,3046700,291.529999
2013-07-10 00:00:00,284.029999,0,2775600,292.329987
2013-07-11 00:00:00,285.880005,0,1810200,299.660004
2013-07-12 00:00:00,290.589996,0,4007300,307.549988
2013-07-15 00:00:00,291.529999,0,4539300,306.570007
2013-07-16 00:00:00,292.329987,0,2245600,306.869995
2013-07-17 00:00:00,299.660004,0,2660200,308.690002
2013-07-18 00:00:00,307.549988,0,2029700,304.109985
2013-07-19 00:00:00,306.570007,0,3063800,305.230011
2013-07-22 00:00:00,306.869995,0,2973100,303.480011
2013-07-23 00:00:00,308.690002,0,2520700,301.059998
2013-07-24 00:00:00,304.109985,0,1999600,298.940002
2013-07-25 00:00:00,305.230011,0,2000500,303.399994
2013-07-26 00:00:00,303.480011,0,5405800,312.01001
2013-07-29 00:00:00,301.059998,0,8817500,306.100006
2013-07-30 00:00:00,298.940002,0,3211800,302.410004
2013-07-31 00:00:00,303.399994,0,3053400,301.220001
2013-08-01 00:00:00,312.01001,0,1891300,305.570007
2013-08-02 00:00:00,306.100006,0,2971700,304.209991
2013-08-05 00:00:00,302.410004,0,2502600,300.98999
2013-08-06 00:00:00,301.220001,0,2233200,300.75
2013-08-07 00:00:00,305.570007,0,1849000,296.910004
2013-08-08 00:00:00,304.209991,0,1961000,295.73999
2013-08-09 00:00:00,300.98999,0,2343400,297.26001
2013-08-12 00:00:00,300.75,0,1950300,296.690002
2013-08-13 00:00:00,296.910004,0,1504500,293.970001
2013-08-14 00:00:00,295.73999,0,2349900,291.339996
2013-08-15 00:00:00,297.26001,0,1415000,286.470001
2013-08-16 00:00:00,296.690002,0,2261400,284.820007
2013-08-19 00:00:00,293.970001,0,2422500,285.570007
2013-08-20 00:00:00,291.339996,0,2477400,287.089996
2013-08-21 00:00:00,286.470001,0,1586300,284.570007
2013-08-22 00:00:00,284.820007,0,1815300,289.730011
2013-08-23 00:00:00,285.570007,0,1422600,290.01001
2013-08-26 00:00:00,287.089996,0,1961900,286.209991
2013-08-27 00:00:00,284.570007,0,1711700,280.929993
2013-08-28 00:00:00,289.730011,0,2476000,281.579987
2013-08-29 00:00:00,290.01001,0,1457100,283.980011
2013-08-30 00:00:00,286.209991,0,1566400,280.980011
2013-09-03 00:00:00,280.929993,0,1534700,288.799988
2013-09-04 00:00:00,281.579987,0,2897600,293.640015
2013-09-05 00:00:00,283.980011,0,2438600,294.100006
2013-09-06 00:00:00,280.980011,0,1816600,295.859985
2013-09-09 00:00:00,288.799988,0,2292000,299.709991
2013-09-10 00:00:00,293.640015,0,1643600,300.359985
2013-09-11 00:00:00,294.100006,0,1778400,299.640015
2013-09-12 00:00:00,295.859985,0,1742600,298.859985
2013-09-13 00:00:00,299.709991,0,1606200,297.920013
2013-09-16 00:00:00,300.359985,0,1350600,296.059998
2013-09-17 00:00:00,299.640015,0,1808400,304.170013
2013-09-18 00:00:00,298.859985,0,2296500,312.029999
2013-09-19 00:00:00,297.920013,0,2946400,312.059998
2013-09-20 00:00:00,296.059998,0,2350900,316.339996
2013-09-23 00:00:00,304.170013,0,5302300,311.48999
2013-09-24 00:00:00,312.029999,0,1884900,314.130005
2013-09-25 00:00:00,312.059998,0,2033600,312.649994
2013-09-26 00:00:00,316.339996,0,2008600,318.119995
2013-09-27 00:00:00,311.48999,0,1989900,316.01001
2013-09-30 00:00:00,314.130005,0,1657500,312.640015
2013-10-01 00:00:00,312.649994,0,1623600,320.950012
2013-10-02 00:00:00,318.119995,0,2396400,320.51001
2013-10-03 00:00:00,316.01001,0,2217400,314.76001
2013-10-04 00:00:00,312.640015,0,2674800,319.040009
2013-10-07 00:00:00,320.950012,0,1815000,310.029999
2013-10-08 00:00:00,320.51001,0,2083200,303.230011
2013-10-09 00:00:00,314.76001,0,3166200,298.230011
2013-10-10 00:00:00,319.040009,0,3247400,305.170013
2013-10-11 00:00:00,310.029999,0,2555100,310.890015
2013-10-14 00:00:00,303.230011,0,2163100,310.700012
2013-10-15 00:00:00,298.230011,0,1939100,306.399994
2013-10-16 00:00:00,305.170013,0,2261100,310.48999
2013-10-17 00:00:00,310.890015,0,2170700,310.769989
2013-10-18 00:00:00,310.700012,0,2648400,328.929993
2013-10-21 00:00:00,306.399994,0,5969800,326.440002
2013-10-22 00:00:00,310.48999,0,2522300,332.540009
2013-10-23 00:00:00,310.769989,0,3935500,326.76001
2013-10-24 00:00:00,328.929993,0,2818200,332.209991
2013-10-25 00:00:00,326.440002,0,5884700,363.390015
2013-10-28 00:00:00,332.540009,0,12036800,358.160004
2013-10-29 00:00:00,326.76001,0,3635800,362.700012
2013-10-30 00:00:00,332.209991,0,2185400,361.079987
2013-10-31 00:00:00,363.390015,0,4502200,364.029999
2013-11-01 00:00:00,358.160004,0,2466800,359
2013-11-04 00:00:00,362.700012,0,3331000,358.73999
2013-11-05 00:00:00,361.079987,0,1938400,358.890015
2013-11-06 00:00:00,364.029999,0,2007100,356.179993
2013-11-07 00:00:00,359,0,2282300,343.559998
2013-11-08 00:00:00,358.73999,0,4246300,350.309998
2013-11-11 00:00:00,358.890015,0,2656900,354.380005
2013-11-12 00:00:00,356.179993,0,2261700,349.529999
2013-11-13 00:00:00,343.559998,0,2343100,356.220001
2013-11-14 00:00:00,350.309998,0,2773300,367.399994
2013-11-15 00:00:00,354.380005,0,4159800,369.170013
2013-11-18 00:00:00,349.529999,0,4491600,366.179993
2013-11-19 00:00:00,356.220001,0,2737400,364.940002
2013-11-20 00:00:00,367.399994,0,1904800,362.570007
2013-11-21 00:00:00,369.170013,0,1771500,368.920013
2013-11-22 00:00:00,366.179993,0,1964600,372.309998
2013-11-25 00:00:00,364.940002,0,2965500,376.640015
2013-11-26 00:00:00,362.570007,0,2972300,381.369995
2013-11-27 00:00:00,368.920013,0,2724400,386.709991
2013-11-29 00:00:00,372.309998,0,2269700,393.619995
2013-12-02 00:00:00,376.640015,0,2406000,392.299988
2013-12-03 00:00:00,381.369995,0,4714000,384.660004
2013-12-04 00:00:00,386.709991,0,3702900,385.959991
2013-12-05 00:00:00,393.619995,0,2355300,384.48999
2013-12-06 00:00:00,392.299988,0,1906500,386.950012
2013-12-09 00:00:00,384.660004,0,1984700,384.890015
2013-12-10 00:00:00,385.959991,0,2761800,387.779999
2013-12-11 00:00:00,384.48999,0,2736800,382.190002
2013-12-12 00:00:00,386.950012,0,2451300,381.25
2013-12-13 00:00:00,384.890015,0,2123700,384.23999
2013-12-16 00:00:00,387.779999,0,3025000,388.970001
2013-12-17 00:00:00,382.190002,0,2251700,387.649994
2013-12-18 00:00:00,381.25,0,2343900,395.959991
2013-12-19 00:00:00,384.23999,0,3489100,395.190002
2013-12-20 00:00:00,388.970001,0,2427200,402.200012
2013-12-23 00:00:00,387.649994,0,5033900,402.920013
2013-12-24 00:00:00,395.959991,0,2659500,399.200012
2013-12-26 00:00:00,395.190002,0,1380400,404.390015
2013-12-27 00:00:00,402.200012,0,1868500,398.079987
2013-12-30 00:00:00,402.920013,0,1986900,393.369995
2013-12-31 00:00:00,399.200012,0,2487100,398.790009
2014-01-02 00:00:00,404.390015,0,1996500,397.970001
2014-01-03 00:00:00,398.079987,0,2137800,396.440002
2014-01-06 00:00:00,393.369995,0,2210200,393.630005
2014-01-07 00:00:00,398.790009,0,3170600,398.029999
2014-01-08 00:00:00,397.970001,0,1916000,401.920013
2014-01-09 00:00:00,396.440002,0,2316500,401.01001
2014-01-10 00:00:00,393.630005,0,2103000,397.660004
2014-01-13 00:00:00,398.029999,0,2679500,390.980011
2014-01-14 00:00:00,401.920013,0,2844900,397.540009
2014-01-15 00:00:00,401.01001,0,2340100,395.869995
2014-01-16 00:00:00,397.660004,0,2678300,395.799988
2014-01-17 00:00:00,390.980011,0,2601200,399.609985
2014-01-21 00:00:00,397.540009,0,4505100,407.049988
2014-01-22 00:00:00,395.869995,0,3122100,404.540009
2014-01-23 00:00:00,395.799988,0,2060500,399.869995
2014-01-24 00:00:00,399.609985,0,3025400,387.600006
2014-01-27 00:00:00,407.049988,0,4458400,386.279999
2014-01-28 00:00:00,404.540009,0,3936800,394.429993
2014-01-29 00:00:00,399.869995,0,2894500,384.200012
2014-01-30 00:00:00,387.600006,0,3382300,403.01001
2014-01-31 00:00:00,386.279999,0,10473900,358.690002
2014-02-03 00:00:00,394.429993,0,16154800,346.149994
2014-02-04 00:00:00,384.200012,0,10280800,347.950012
2014-02-05 00:00:00,403.01001,0,4812900,346.450012
2014-02-06 00:00:00,358.690002,0,4435400,354.589996
2014-02-07 00:00:00,346.149994,0,3335700,361.079987
2014-02-10 00:00:00,347.950012,0,4330500,360.869995
2014-02-11 00:00:00,346.450012,0,3449700,361.790009
2014-02-12 00:00:00,354.589996,0,3222100,349.25
2014-02-13 00:00:00,361.079987,0,6587700,357.200012
2014-02-14 00:00:00,360.869995,0,4175000,357.350006
2014-02-18 00:00:00,361.790009,0,3520200,353.649994
2014-02-19 00:00:00,349.25,0,4998000,347.380005
2014-02-20 00:00:00,357.200012,0,4168100,349.799988
2014-02-21 00:00:00,357.350006,0,3492800,346.76001
2014-02-24 00:00:00,353.649994,0,4210000,351.779999
2014-02-25 00:00:00,347.380005,0,3644700,358.320007
2014-02-26 00:00:00,349.799988,0,3736400,359.799988
2014-02-27 00:00:00,346.76001,0,3622100,360.130005
2014-02-28 00:00:00,351.779999,0,3104900,362.100006
2014-03-03 00:00:00,358.320007,0,3882000,359.779999
2014-03-04 00:00:00,359.799988,0,2798300,363.899994
2014-03-05 00:00:00,360.130005,0,2704400,372.369995
2014-03-06 00:00:00,362.100006,0,3848300,372.160004
2014-03-07 00:00:00,359.779999,0,2926600,372.059998
2014-03-10 00:00:00,363.899994,0,2279800,370.529999
2014-03-11 00:00:00,372.369995,0,2105800,368.820007
2014-03-12 00:00:00,372.160004,0,2246100,370.640015
2014-03-13 00:00:00,372.059998,0,2216600,371.51001
2014-03-14 00:00:00,370.529999,0,6829000,373.73999
2014-03-17 00:00:00,368.820007,0,4402200,375.040009
2014-03-18 00:00:00,370.640015,0,2303000,378.769989
2014-03-19 00:00:00,371.51001,0,2483500,373.230011
2014-03-20 00:00:00,373.73999,0,2646700,368.970001
2014-03-21 00:00:00,375.040009,0,2558500,360.619995
2014-03-24 00:00:00,378.769989,0,5414100,351.850006
2014-03-25 00:00:00,373.230011,0,4873500,354.709991
2014-03-26 00:00:00,368.970001,0,4445700,343.410004
2014-03-27 00:00:00,360.619995,0,4120700,338.470001
2014-03-28 00:00:00,351.850006,0,5766400,338.290009
2014-03-31 00:00:00,354.709991,0,3986800,336.369995
2014-04-01 00:00:00,343.410004,0,4297500,342.98999
2014-04-02 00:00:00,338.470001,0,3600100,341.959991
2014-04-03 00:00:00,338.290009,0,4475500,333.619995
2014-04-04 00:00:00,336.369995,0,6399300,323
2014-04-07 00:00:00,342.98999,0,12534600,317.76001
2014-04-08 00:00:00,341.959991,0,7077400,327.070007
2014-04-09 00:00:00,333.619995,0,6577600,331.809998
2014-04-10 00:00:00,323,0,5056600,317.109985
2014-04-11 00:00:00,317.76001,0,6126700,311.730011
2014-04-14 00:00:00,327.070007,0,7287500,315.910004
2014-04-15 00:00:00,331.809998,0,4293500,316.079987
2014-04-16 00:00:00,317.109985,0,5398600,323.679993
2014-04-17 00:00:00,311.730011,0,4284900,324.910004
2014-04-21 00:00:00,315.910004,0,4299200,330.869995
2014-04-22 00:00:00,316.079987,0,2999400,329.320007
2014-04-23 00:00:00,323.679993,0,3711600,324.579987
2014-04-24 00:00:00,324.910004,0,3604600,337.149994
2014-04-25 00:00:00,330.869995,0,9293700,303.829987
2014-04-28 00:00:00,329.320007,0,16180200,296.579987
2014-04-29 00:00:00,324.579987,0,14479800,300.380005
2014-04-30 00:00:00,337.149994,0,6509300,304.130005
2014-05-01 00:00:00,303.829987,0,4088600,307.890015
2014-05-02 00:00:00,296.579987,0,4328600,308.01001
2014-05-05 00:00:00,300.380005,0,3995100,310.049988
2014-05-06 00:00:00,304.130005,0,2519900,297.380005
2014-05-07 00:00:00,307.890015,0,4682300,292.709991
2014-05-08 00:00:00,308.01001,0,7015200,288.320007
2014-05-09 00:00:00,310.049988,0,3848200,292.23999
2014-05-12 00:00:00,297.380005,0,4063000,302.859985
2014-05-13 00:00:00,292.709991,0,3729600,304.640015
2014-05-14 00:00:00,288.320007,0,3509900,297.619995
2014-05-15 00:00:00,292.23999,0,3323300,295.190002
2014-05-16 00:00:00,302.859985,0,4295100,297.700012
2014-05-19 00:00:00,304.640015,0,3636800,296.76001
2014-05-20 00:00:00,297.619995,0,2284200,301.190002
2014-05-21 00:00:00,295.190002,0,4095700,305.01001
2014-05-22 00:00:00,297.700012,0,3408800,304.910004
2014-05-23 00:00:00,296.76001,0,2576800,312.23999
2014-05-27 00:00:00,301.190002,0,3052900,310.820007
2014-05-28 00:00:00,305.01001,0,4862100,310.160004
2014-05-29 00:00:00,304.910004,0,2726000,313.779999
2014-05-30 00:00:00,312.23999,0,2365500,312.549988
2014-06-02 00:00:00,310.820007,0,4260200,308.839996
2014-06-03 00:00:00,310.160004,0,2203400,307.190002
2014-06-04 00:00:00,313.779999,0,2379200,306.779999
2014-06-05 00:00:00,312.549988,0,2107100,323.570007
2014-06-06 00:00:00,308.839996,0,7796700,329.670013
2014-06-09 00:00:00,307.190002,0,5244000,327.5
2014-06-10 00:00:00,306.779999,0,3212200,332.410004
2014-06-11 00:00:00,323.570007,0,3663400,335.200012
2014-06-12 00:00:00,329.670013,0,4436800,325.910004
2014-06-13 00:00:00,327.5,0,4276300,326.269989
2014-06-16 00:00:00,332.410004,0,2764800,327.619995
2014-06-17 00:00:00,335.200012,0,2449800,325.619995
2014-06-18 00:00:00,325.910004,0,2924100,334.380005
2014-06-19 00:00:00,326.269989,0,6401500,327
2014-06-20 00:00:00,327.619995,0,5320600,324.200012
2014-06-23 00:00:00,325.619995,0,6054000,327.23999
2014-06-24 00:00:00,334.380005,0,2604800,324.160004
2014-06-25 00:00:00,327,0,2626600,327.440002
2014-06-26 00:00:00,324.200012,0,2327800,325.690002
2014-06-27 00:00:00,327.23999,0,2699500,324.570007
2014-06-30 00:00:00,324.160004,0,2416200,324.779999
2014-07-01 00:00:00,327.440002,0,2671300,332.390015
2014-07-02 00:00:00,325.690002,0,3173600,332.850006
2014-07-03 00:00:00,324.570007,0,2681300,337.48999
2014-07-07 00:00:00,324.779999,0,1944300,333.549988
2014-07-08 00:00:00,332.390015,0,2128900,323.809998
2014-07-09 00:00:00,332.850006,0,4271600,329.970001
2014-07-10 00:00:00,337.48999,0,3166100,327.920013
2014-07-11 00:00:00,333.549988,0,2665000,346.200012
2014-07-14 00:00:00,323.809998,0,8300800,355.320007
2014-07-15 00:00:00,329.970001,0,5609900,354.440002
2014-07-16 00:00:00,327.920013,0,4170900,355.899994
2014-07-17 00:00:00,346.200012,0,3503600,352.450012
2014-07-18 00:00:00,355.320007,0,3636000,358.660004
2014-07-21 00:00:00,354.440002,0,3407400,359.76001
2014-07-22 00:00:00,355.899994,0,2278400,360.839996
2014-07-23 00:00:00,352.450012,0,2888900,358.140015
2014-07-24 00:00:00,358.660004,0,2687300,358.609985
2014-07-25 00:00:00,359.76001,0,7088700,324.01001
2014-07-28 00:00:00,360.839996,0,17846500,320.410004
2014-07-29 00:00:00,358.140015,0,5932000,320
2014-07-30 00:00:00,358.609985,0,2883800,322.51001
2014-07-31 00:00:00,324.01001,0,3969000,312.98999
2014-08-01 00:00:00,320.410004,0,5192000,307.059998
2014-08-04 00:00:00,320,0,7441500,313.649994
2014-08-05 00:00:00,322.51001,0,4200900,312.320007
2014-08-06 00:00:00,312.98999,0,2852100,313.890015
2014-08-07 00:00:00,307.059998,0,2296900,311.450012
2014-08-08 00:00:00,313.649994,0,2935600,316.799988
2014-08-11 00:00:00,312.320007,0,2705900,318.329987
2014-08-12 00:00:00,313.890015,0,2468600,319.320007
2014-08-13 00:00:00,311.450012,0,1915800,326.279999
2014-08-14 00:00:00,316.799988,0,4939100,333.209991
2014-08-15 00:00:00,318.329987,0,3420400,333.630005
2014-08-18 00:00:00,319.320007,0,3896700,334.529999
2014-08-19 00:00:00,326.279999,0,2485400,335.130005
2014-08-20 00:00:00,333.209991,0,1713800,335.779999
2014-08-21 00:00:00,333.630005,0,1810500,332.910004
2014-08-22 00:00:00,334.529999,0,1971100,331.589996
2014-08-25 00:00:00,335.130005,0,2211200,334.019989
2014-08-26 00:00:00,335.779999,0,1957700,341.829987
2014-08-27 00:00:00,332.910004,0,3654700,343.179993
2014-08-28 00:00:00,331.589996,0,2961600,340.019989
2014-08-29 00:00:00,334.019989,0,2252700,339.040009
2014-09-02 00:00:00,341.829987,0,1939500,342.380005
2014-09-03 00:00:00,343.179993,0,2326000,339
2014-09-04 00:00:00,340.019989,0,1993700,345.950012
2014-09-05 00:00:00,339.040009,0,3965600,346.380005
2014-09-08 00:00:00,342.380005,0,2107000,342.339996
2014-09-09 00:00:00,339,0,2955300,329.75
2014-09-10 00:00:00,345.950012,0,4646800,331.329987
2014-09-11 00:00:00,346.380005,0,3797400,330.519989
2014-09-12 00:00:00,342.339996,0,2720200,331.190002
2014-09-15 00:00:00,329.75,0,3429300,323.890015
2014-09-16 00:00:00,331.329987,0,4000400,327.76001
2014-09-17 00:00:00,330.519989,0,3259900,324
2014-09-18 00:00:00,331.190002,0,4136000,325
2014-09-19 00:00:00,323.890015,0,2576900,331.320007
2014-09-22 00:00:00,327.76001,0,6886200,324.5
2014-09-23 00:00:00,324,0,3109700,323.630005
2014-09-24 00:00:00,325,0,2352600,328.209991
2014-09-25 00:00:00,331.320007,0,2642200,321.929993
2014-09-26 00:00:00,324.5,0,2928800,323.209991
2014-09-29 00:00:00,323.630005,0,3638000,321.820007
2014-09-30 00:00:00,328.209991,0,1924600,322.440002
2014-10-01 00:00:00,321.929993,0,2636200,317.459991
2014-10-02 00:00:00,323.209991,0,3089100,318.410004
2014-10-03 00:00:00,321.820007,0,3553900,322.73999
2014-10-06 00:00:00,322.440002,0,3037400,322.200012
2014-10-07 00:00:00,317.459991,0,2290300,316.980011
2014-10-08 00:00:00,318.410004,0,2365400,322.700012
2014-10-09 00:00:00,322.73999,0,3452800,315.369995
2014-10-10 00:00:00,322.200012,0,3587900,311.390015
2014-10-13 00:00:00,316.980011,0,3681900,306.450012
2014-10-14 00:00:00,322.700012,0,4363900,308.309998
2014-10-15 00:00:00,315.369995,0,3385800,305.970001
2014-10-16 00:00:00,311.390015,0,5343900,302.859985
2014-10-17 00:00:00,306.450012,0,4731300,303.640015
2014-10-20 00:00:00,308.309998,0,4405100,306.209991
2014-10-21 00:00:00,305.970001,0,3234500,315.329987
2014-10-22 00:00:00,302.859985,0,3559300,312.970001
2014-10-23 00:00:00,303.640015,0,3125900,313.179993
2014-10-24 00:00:00,306.209991,0,9038200,287.059998
2014-10-27 00:00:00,315.329987,0,19801100,289.970001
2014-10-28 00:00:00,312.970001,0,5950600,295.589996
2014-10-29 00:00:00,313.179993,0,5572600,294.119995
2014-10-30 00:00:00,287.059998,0,4881900,299.070007
2014-10-31 00:00:00,289.970001,0,4055200,305.459991
2014-11-03 00:00:00,295.589996,0,4550700,305.720001
2014-11-04 00:00:00,294.119995,0,3242500,302.809998
2014-11-05 00:00:00,299.070007,0,3427400,296.519989
2014-11-06 00:00:00,305.459991,0,4674500,296.640015
2014-11-07 00:00:00,305.720001,0,3758100,299.859985
2014-11-10 00:00:00,302.809998,0,2647400,305.109985
2014-11-11 00:00:00,296.519989,0,2809100,312.01001
2014-11-12 00:00:00,296.640015,0,3803600,311.51001
2014-11-13 00:00:00,299.859985,0,2183000,316.480011
2014-11-14 00:00:00,305.109985,0,3686400,327.820007
2014-11-17 00:00:00,312.01001,0,8877800,323.049988
2014-11-18 00:00:00,311.51001,0,4784900,324.929993
2014-11-19 00:00:00,316.480011,0,3549500,326.540009
2014-11-20 00:00:00,327.820007,0,3281600,330.540009
2014-11-21 00:00:00,323.049988,0,3436700,332.630005
2014-11-24 00:00:00,324.929993,0,4466600,335.640015
2014-11-25 00:00:00,326.540009,0,2754200,335.040009
2014-11-26 00:00:00,330.540009,0,2565000,333.570007
2014-11-28 00:00:00,332.630005,0,1983600,338.640015
2014-12-01 00:00:00,335.640015,0,3051800,326
2014-12-02 00:00:00,335.040009,0,4944900,326.309998
2014-12-03 00:00:00,333.570007,0,2790300,316.5
2014-12-04 00:00:00,338.640015,0,5681000,316.929993
2014-12-05 00:00:00,326,0,3290300,312.630005
2014-12-08 00:00:00,326.309998,0,3265200,306.640015
2014-12-09 00:00:00,316.5,0,3639200,312.5
2014-12-10 00:00:00,316.929993,0,4049500,305.839996
2014-12-11 00:00:00,312.630005,0,3245900,307.359985
2014-12-12 00:00:00,306.640015,0,3262900,307.320007
2014-12-15 00:00:00,312.5,0,3153500,306.070007
2014-12-16 00:00:00,305.839996,0,3841600,295.059998
2014-12-17 00:00:00,307.359985,0,6501300,298.880005
2014-12-18 00:00:00,307.320007,0,4433500,297.730011
2014-12-19 00:00:00,306.070007,0,7738100,299.899994
2014-12-22 00:00:00,295.059998,0,8709100,306.540009
2014-12-23 00:00:00,298.880005,0,4003800,306.290009
2014-12-24 00:00:00,297.730011,0,2713700,303.029999
2014-12-26 00:00:00,299.899994,0,1513800,309.089996
2014-12-29 00:00:00,306.540009,0,2893800,312.040009
2014-12-30 00:00:00,306.290009,0,3009000,310.299988
2014-12-31 00:00:00,303.029999,0,2093000,310.350006
2015-01-02 00:00:00,309.089996,0,2048000,308.519989
2015-01-05 00:00:00,312.040009,0,2783200,302.190002
2015-01-06 00:00:00,310.299988,0,2774200,295.290009
2015-01-07 00:00:00,310.350006,0,3519000,298.420013
2015-01-08 00:00:00,308.519989,0,2640300,300.459991
2015-01-09 00:00:00,302.190002,0,3088400,296.929993
2015-01-12 00:00:00,295.290009,0,2592400,291.410004
2015-01-13 00:00:00,298.420013,0,3421400,294.73999
2015-01-14 00:00:00,300.459991,0,4136400,293.269989
2015-01-15 00:00:00,296.929993,0,5538700,286.950012
2015-01-16 00:00:00,291.410004,0,4419200,290.73999
2015-01-20 00:00:00,294.73999,0,3478200,289.440002
2015-01-21 00:00:00,293.269989,0,3075100,297.25
2015-01-22 00:00:00,286.950012,0,10065100,310.320007
2015-01-23 00:00:00,290.73999,0,5362600,312.390015
2015-01-26 00:00:00,289.440002,0,4496400,309.660004
2015-01-27 00:00:00,297.25,0,3169700,306.75
2015-01-28 00:00:00,310.320007,0,2920300,303.910004
2015-01-29 00:00:00,312.390015,0,3063800,311.779999
2015-01-30 00:00:00,309.660004,0,8656600,354.529999
2015-02-02 00:00:00,306.75,0,23856100,364.470001
2015-02-03 00:00:00,303.910004,0,10231900,363.549988
2015-02-04 00:00:00,311.779999,0,6212600,364.75
2015-02-05 00:00:00,354.529999,0,4169900,373.890015
2015-02-06 00:00:00,364.470001,0,7247600,374.279999
2015-02-09 00:00:00,363.549988,0,3892400,370.559998
2015-02-10 00:00:00,364.75,0,2724600,373
2015-02-11 00:00:00,373.890015,0,2287200,375.140015
2015-02-12 00:00:00,374.279999,0,2786500,377.170013
2015-02-13 00:00:00,370.559998,0,2791100,381.829987
2015-02-17 00:00:00,373,0,3475100,375.429993
2015-02-18 00:00:00,375.140015,0,3673200,373.369995
2015-02-19 00:00:00,377.170013,0,2650600,379
2015-02-20 00:00:00,381.829987,0,2953800,383.660004
2015-02-23 00:00:00,375.429993,0,3258000,380.140015
2015-02-24 00:00:00,373.369995,0,2177000,378.589996
2015-02-25 00:00:00,379,0,1920800,385.369995
2015-02-26 00:00:00,383.660004,0,3174500,384.799988
2015-02-27 00:00:00,380.140015,0,2687100,380.160004
2015-03-02 00:00:00,378.589996,0,2532300,385.660004
2015-03-03 00:00:00,385.369995,0,2139200,384.609985
2015-03-04 00:00:00,384.799988,0,1946500,382.720001
2015-03-05 00:00:00,380.160004,0,2259100,387.829987
